day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loses
-1,96200,KELP,2017,1,2016,24,,,2020,26,,,,,2018.5,18.494140625
-1,96300,KELP,2016,26,,,,,2019,2,2020,25,,,2017.5,15.619140625
-1,96300,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-1,96400,KELP,2016,30,,,,,2020,30,,,,,2018.0,19.060546875
-1,96400,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-1,96500,RAINFOREST_RESIN,9998,1,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-1,96500,KELP,2017,29,,,,,2020,29,,,,,2018.5,22.115234375
-1,96600,RAINFOREST_RESIN,9995,24,,,,,10002,3,10005,24,,,9998.5,0.0
-1,96600,KELP,2017,24,,,,,2021,24,,,,,2019.0,27.87890625
-1,96700,KELP,2018,32,,,,,2021,32,,,,,2019.5,36.12890625
-1,96700,RAINFOREST_RESIN,9996,2,9995,30,,,10002,9,10004,2,10005,30,9999.0,0.0
-1,96800,KELP,2019,8,2018,26,,,2022,27,,,,,2020.5,41.181640625
-1,96800,RAINFOREST_RESIN,10002,3,9998,2,9996,1,10004,1,10005,26,,,10003.0,0.0
-1,96900,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,96900,KELP,2018,26,,,,,2022,26,,,,,2020.0,37.802734375
-1,97000,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-1,97000,KELP,2018,28,,,,,2021,28,,,,,2019.5,36.591796875
-1,97100,KELP,2018,28,,,,,2020,5,2021,28,,,2019.0,39.1484375
-1,97100,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005,28,,,9998.5,0.0
-1,97200,RAINFOREST_RESIN,9996,1,9995,22,,,10000,3,10004,1,10005,22,9998.0,0.0
-1,97200,KELP,2018,23,,,,,2019,3,2021,1,2022,22,2018.5,40.634765625
-1,97300,KELP,2018,24,,,,,2021,25,,,,,2019.5,39.73828125
-1,97300,RAINFOREST_RESIN,9998,3,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-1,97400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,97400,KELP,2018,27,,,,,2022,27,,,,,2020.0,43.93359375
-1,97500,KELP,2019,5,2018,22,,,2022,24,,,,,2020.5,46.107421875
-1,97500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-1,97600,RAINFOREST_RESIN,9996,1,9995,30,,,10002,7,10004,1,10005,30,9999.0,0.0
-1,97600,KELP,2019,31,,,,,2021,7,2022,1,2023,30,2020.0,55.173828125
-1,97700,KELP,2018,22,,,,,2020,2,2022,22,,,2019.0,43.3515625
-1,97700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,97800,RAINFOREST_RESIN,9995,27,,,,,10002,6,10005,27,,,9998.5,0.0
-1,97800,KELP,2018,27,,,,,2020,1,2022,27,,,2019.0,42.87109375
-1,97900,KELP,2018,25,,,,,2021,1,2022,25,,,2019.5,40.037109375
-1,97900,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,98000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,98000,KELP,2017,24,,,,,2021,24,,,,,2019.0,28.453125
-1,98100,KELP,2018,29,,,,,2021,29,,,,,2019.5,31.630859375
-1,98100,RAINFOREST_RESIN,9996,1,9995,28,,,9998,1,10002,2,10004,1,9997.0,0.0
-1,98200,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,98200,KELP,2018,26,,,,,2021,26,,,,,2019.5,31.5625
-1,98300,KELP,2020,2,2018,31,,,2021,29,,,,,2020.5,34.94140625
-1,98300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-1,98400,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,98400,KELP,2018,30,,,,,2020,7,2021,30,,,2019.0,35.88671875
-1,98500,KELP,2018,31,,,,,2021,31,,,,,2019.5,37.75
-1,98500,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-1,98600,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,98600,KELP,2018,28,,,,,2022,28,,,,,2020.0,43.767578125
-1,98700,KELP,2019,29,,,,,2022,29,,,,,2020.5,48.1875
-1,98700,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-1,98800,RAINFOREST_RESIN,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003.0,0.0
-1,98800,KELP,2020,1,2018,24,,,2021,24,,,,,2020.5,40.064453125
-1,98900,KELP,2018,26,,,,,2021,26,,,,,2019.5,36.44140625
-1,98900,RAINFOREST_RESIN,9998,10,9995,26,,,10005,26,,,,,10001.5,0.0
-1,99000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,99000,KELP,2018,25,,,,,2020,4,2021,26,,,2019.0,37.5078125
-1,99100,KELP,2018,31,,,,,2021,25,,,,,2019.5,38.171875
-1,99100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,99200,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-1,99200,KELP,2018,27,,,,,2021,22,,,,,2019.5,39.224609375
-1,99300,KELP,2020,1,2018,27,,,2021,27,,,,,2020.5,39.62109375
-1,99300,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-1,99400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0
-1,99400,KELP,2018,26,,,,,2022,26,,,,,2020.0,42.34375
-1,99500,KELP,2018,24,,,,,2022,24,,,,,2020.0,45.28515625
-1,99500,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,99600,RAINFOREST_RESIN,10002,1,9995,28,,,10005,28,,,,,10003.5,0.0
-1,99600,KELP,2019,4,2018,28,,,2022,28,,,,,2020.5,44.46875
-1,99700,KELP,2018,30,,,,,2022,30,,,,,2020.0,44.583984375
-1,99700,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-1,99800,KELP,2018,28,,,,,2022,28,,,,,2020.0,44.05078125
-1,99800,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,99900,RAINFOREST_RESIN,10002,1,9995,29,,,10005,29,,,,,10003.5,0.0
-1,99900,KELP,2018,28,,,,,2021,29,,,,,2019.5,41.4755859375
-1,100000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,100000,KELP,2018,24,,,,,2020,5,2021,24,,,2019.0,40.029296875
-1,100100,KELP,2018,29,,,,,2021,29,,,,,2019.5,41.0087890625
-1,100100,RAINFOREST_RESIN,10002,1,9995,29,,,10005,29,,,,,10003.5,0.0
-1,100200,KELP,2018,23,,,,,2020,1,2021,23,,,2019.0,42.560546875
-1,100200,RAINFOREST_RESIN,9998,5,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-1,100300,RAINFOREST_RESIN,9998,4,9996,1,9995,30,10004,1,10005,30,,,10001.0,0.0
-1,100300,KELP,2018,31,,,,,2021,31,,,,,2019.5,41.9921875
-1,100400,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-1,100400,KELP,2018,30,,,,,2021,30,,,,,2019.5,39.984375
-1,100500,KELP,2018,22,,,,,2021,22,,,,,2019.5,39.2197265625
-1,100500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,100600,KELP,2018,29,,,,,2020,1,2021,29,,,2019.0,40.564453125
-1,100600,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-1,100700,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-1,100700,KELP,2018,31,,,,,2021,31,,,,,2019.5,41.8681640625
-1,100800,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,0.0
-1,100800,KELP,2018,35,,,,,2021,28,,,,,2019.5,41.138671875
-1,100900,KELP,2018,19,,,,,2021,27,,,,,2019.5,41.41015625
-1,100900,RAINFOREST_RESIN,9998,10,9995,27,,,10005,27,,,,,10001.5,0.0
-1,101000,KELP,2018,31,,,,,2021,30,,,,,2019.5,40.7197265625
-1,101000,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-1,101100,RAINFOREST_RESIN,9998,4,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-1,101100,KELP,2019,5,2018,21,,,2022,22,,,,,2020.5,46.369140625
-1,101200,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,0.0
-1,101200,KELP,2019,25,,,,,2022,26,,,,,2020.5,48.2060546875
-1,101300,KELP,2019,27,,,,,2022,27,,,,,2020.5,50.1123046875
-1,101300,RAINFOREST_RESIN,9996,1,9995,26,,,9998,2,10004,1,10005,26,9997.0,0.0
-1,101400,KELP,2019,22,,,,,2021,5,2022,22,,,2020.0,47.810546875
-1,101400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,101500,RAINFOREST_RESIN,10000,3,9996,2,9995,20,10004,2,10005,20,,,10002.0,0.0
-1,101500,KELP,2020,5,2018,22,,,2022,22,,,,,2021.0,45.8076171875
-1,101600,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,101600,KELP,2019,21,,,,,2022,27,,,,,2020.5,47.896484375
-1,101700,KELP,2018,27,,,,,2022,27,,,,,2020.0,44.6201171875
-1,101700,RAINFOREST_RESIN,9998,1,9995,27,,,10005,27,,,,,10001.5,0.0
-1,101800,KELP,2018,26,,,,,2021,2,2022,24,,,2019.5,44.623046875
-1,101800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,101900,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-1,101900,KELP,2018,23,,,,,2020,6,2022,23,,,2019.0,46.4248046875
-1,102000,RAINFOREST_RESIN,10002,1,9996,1,9995,29,10004,1,10005,29,,,10003.0,0.0
-1,102000,KELP,2018,30,,,,,2022,30,,,,,2020.0,46.755859375
-1,102100,KELP,2019,24,,,,,2022,24,,,,,2020.5,47.8330078125
-1,102100,RAINFOREST_RESIN,9998,3,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-1,102200,KELP,2019,30,,,,,2021,7,2022,30,,,2020.0,48.6298828125
-1,102200,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,102300,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-1,102300,KELP,2020,4,2019,1,2018,24,2022,25,,,,,2021.0,47.2265625
-1,102400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,102400,KELP,2019,23,,,,,2022,23,,,,,2020.5,47.6044921875
-1,102500,KELP,2019,29,,,,,2022,29,,,,,2020.5,48.2041015625
-1,102500,RAINFOREST_RESIN,9996,2,9995,27,,,10002,9,10004,2,10005,27,9999.0,0.0
-1,102600,KELP,2018,25,,,,,2021,25,,,,,2019.5,43.7822265625
-1,102600,RAINFOREST_RESIN,9998,9,9996,2,9995,23,10004,2,10005,23,,,10001.0,0.0
-1,102700,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,102700,KELP,2018,21,,,,,2022,21,,,,,2020.0,44.94140625
-1,102800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-1,102800,KELP,2018,28,,,,,2022,28,,,,,2020.0,45.62109375
-1,102900,KELP,2020,4,2019,4,2018,28,2021,1,2022,27,,,2020.5,44.84765625
-1,102900,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,103000,KELP,2018,31,,,,,2020,4,2021,1,2022,30,2019.0,44.890625
-1,103000,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-1,103100,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-1,103100,KELP,2020,1,2018,27,,,2022,27,,,,,2021.0,45.3173828125
-1,103200,RAINFOREST_RESIN,9998,5,9995,27,,,10005,27,,,,,10001.5,0.0
-1,103200,KELP,2019,6,2018,27,,,2022,27,,,,,2020.5,45.169921875
-1,103300,KELP,2019,34,,,,,2022,26,,,,,2020.5,47.5927734375
-1,103300,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,103400,KELP,2018,32,,,,,2019,1,2020,5,2022,32,2018.5,46.5068359375
-1,103400,RAINFOREST_RESIN,9998,9,9996,2,9995,30,10000,4,10004,2,10005,30,9999.0,0.0
-1,103500,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,103500,KELP,2019,8,2018,28,,,2020,9,2022,28,,,2019.5,47.7216796875
-1,103600,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-1,103600,KELP,2018,27,,,,,2022,27,,,,,2020.0,47.740234375
-1,103700,KELP,2019,1,2018,24,,,2022,25,,,,,2020.5,48.53125
-1,103700,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-1,103800,KELP,2018,26,,,,,2020,7,2022,26,,,2019.0,48.2919921875
-1,103800,RAINFOREST_RESIN,9998,5,9995,26,,,10005,26,,,,,10001.5,0.0
-1,103900,RAINFOREST_RESIN,9996,2,9995,22,,,10002,7,10004,2,10005,22,9999.0,0.0
-1,103900,KELP,2019,2,2018,22,,,2022,24,,,,,2020.5,48.1259765625
-1,104000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,0.0
-1,104000,KELP,2020,1,2018,27,,,2022,27,,,,,2021.0,46.896484375
-1,104100,KELP,2019,28,,,,,2022,28,,,,,2020.5,51.0810546875
-1,104100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,104200,KELP,2019,23,,,,,2021,7,2022,24,,,2020.0,49.15625
-1,104200,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,104300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,104300,KELP,2019,21,,,,,2022,22,,,,,2020.5,51.9619140625
-1,104400,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-1,104400,KELP,2019,29,,,,,2022,29,,,,,2020.5,50.8203125
-1,104500,KELP,2019,26,,,,,2022,26,,,,,2020.5,49.890625
-1,104500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,104600,KELP,2019,28,,,,,2022,27,,,,,2020.5,51.1005859375
-1,104600,RAINFOREST_RESIN,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999.0,0.0
-1,104700,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-1,104700,KELP,2019,32,,,,,2022,31,,,,,2020.5,50.634765625
-1,104800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-1,104800,KELP,2019,34,,,,,2022,28,,,,,2020.5,50.263671875
-1,104900,KELP,2019,26,,,,,2021,4,2022,26,,,2020.0,50.73828125
-1,104900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-1,105000,KELP,2018,21,,,,,2022,21,,,,,2020.0,47.81640625
-1,105000,RAINFOREST_RESIN,9995,21,,,,,10002,2,10005,21,,,9998.5,0.0
-1,105100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-1,105100,KELP,2019,8,2018,32,,,2022,32,,,,,2020.5,47.669921875
-1,105200,RAINFOREST_RESIN,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-1,105200,KELP,2020,7,2018,26,,,2022,26,,,,,2021.0,46.302734375
-1,105300,KELP,2020,1,2018,27,,,2021,27,,,,,2020.5,44.4853515625
-1,105300,RAINFOREST_RESIN,9996,2,9995,25,,,10002,9,10004,2,10005,25,9999.0,0.0
-1,105400,KELP,2018,30,,,,,2021,24,,,,,2019.5,44.00390625
-1,105400,RAINFOREST_RESIN,10002,1,9995,24,,,10005,24,,,,,10003.5,0.0
-1,105500,RAINFOREST_RESIN,9998,1,9995,28,,,10005,28,,,,,10001.5,0.0
-1,105500,KELP,2018,28,,,,,2020,2,2021,28,,,2019.0,43.333984375
-1,105600,RAINFOREST_RESIN,9998,8,9995,30,,,10005,30,,,,,10001.5,0.0
-1,105600,KELP,2020,1,2018,30,,,2021,30,,,,,2020.5,43.669921875
-1,105700,KELP,2020,1,2018,1,2017,28,2021,29,,,,,2020.5,40.236328125
-1,105700,RAINFOREST_RESIN,9998,8,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-1,105800,KELP,2020,7,2018,28,,,2021,28,,,,,2020.5,42.9169921875
-1,105800,RAINFOREST_RESIN,10002,3,9996,2,9995,26,10004,2,10005,26,,,10003.0,0.0
-1,105900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,105900,KELP,2018,24,,,,,2021,24,,,,,2019.5,44.5126953125
-1,106000,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,0.0
-1,106000,KELP,2018,18,,,,,2021,22,,,,,2019.5,44.095703125
-1,106100,KELP,2018,24,,,,,2020,7,2021,24,,,2019.0,43.8017578125
-1,106100,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-1,106200,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-1,106200,KELP,2018,23,,,,,2021,23,,,,,2019.5,43.041015625
-1,106300,KELP,2018,32,,,,,2019,4,2021,28,,,2018.5,44.2392578125
-1,106300,RAINFOREST_RESIN,9996,2,9995,26,,,9998,2,10000,4,10004,2,9997.0,0.0
-1,106400,RAINFOREST_RESIN,9998,10,9996,1,9995,22,10000,6,10004,1,10005,22,9999.0,0.0
-1,106400,KELP,2018,23,,,,,2019,6,2020,8,2022,23,2018.5,49.796875
-1,106500,KELP,2018,20,,,,,2020,4,2022,20,,,2019.0,51.494140625
-1,106500,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,106600,RAINFOREST_RESIN,9995,30,,,,,9998,4,10005,30,,,9996.5,0.0
-1,106600,KELP,2018,30,,,,,2020,6,2022,30,,,2019.0,51.36328125
-1,106700,KELP,2018,30,,,,,2022,30,,,,,2020.0,51.3203125
-1,106700,RAINFOREST_RESIN,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997.0,0.0
-1,106800,RAINFOREST_RESIN,10002,1,9998,9,9996,1,10004,1,10005,30,,,10003.0,0.0
-1,106800,KELP,2019,3,2018,30,,,2022,31,,,,,2020.5,52.240234375
-1,106900,KELP,2018,29,,,,,2022,29,,,,,2020.0,49.0859375
-1,106900,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,0.0
-1,107000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-1,107000,KELP,2018,26,,,,,2019,2,2022,26,,,2018.5,50.076171875
-1,107100,KELP,2018,22,,,,,2022,22,,,,,2020.0,51.1484375
-1,107100,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,0.0
-1,107200,RAINFOREST_RESIN,9998,1,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-1,107200,KELP,2018,25,,,,,2020,2,2022,25,,,2019.0,52.6015625
-1,107300,KELP,2018,25,,,,,2021,25,,,,,2019.5,48.5078125
-1,107300,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-1,107400,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,0.0
-1,107400,KELP,2019,6,2018,25,,,2022,25,,,,,2020.5,50.982421875
-1,107500,KELP,2018,25,,,,,2022,25,,,,,2020.0,50.296875
-1,107500,RAINFOREST_RESIN,9995,25,,,,,10002,5,10005,25,,,9998.5,0.0
-1,107600,RAINFOREST_RESIN,9998,3,9996,1,9995,30,10004,1,10005,30,,,10001.0,0.0
-1,107600,KELP,2018,31,,,,,2020,4,2021,31,,,2019.0,49.861328125
-1,107700,KELP,2018,24,,,,,2021,24,,,,,2019.5,43.06640625
-1,107700,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-1,107800,RAINFOREST_RESIN,9996,2,9995,20,,,10002,8,10004,2,10005,20,9999.0,0.0
-1,107800,KELP,2018,22,,,,,2021,22,,,,,2019.5,43.607421875
-1,107900,KELP,2018,1,2017,28,,,2021,29,,,,,2019.5,42.4921875
-1,107900,RAINFOREST_RESIN,9996,1,9995,28,,,10002,4,10004,1,10005,28,9999.0,0.0
-1,108000,RAINFOREST_RESIN,9996,1,9995,26,,,9998,11,10004,1,10005,26,9997.0,0.0
-1,108000,KELP,2018,1,2017,26,,,2021,27,,,,,2019.5,42.66015625
-1,108100,KELP,2018,25,,,,,2021,25,,,,,2019.5,43.033203125
-1,108100,RAINFOREST_RESIN,9995,25,,,,,9998,1,10005,25,,,9996.5,0.0
-1,108200,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-1,108200,KELP,2017,31,,,,,2019,1,2021,31,,,2018.0,40.4609375
-1,108300,KELP,2017,21,,,,,2021,21,,,,,2019.0,38.52734375
-1,108300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,108400,RAINFOREST_RESIN,9996,1,9995,25,,,10002,8,10004,1,10005,25,9999.0,0.0
-1,108400,KELP,2019,1,2017,26,,,2020,26,,,,,2019.5,31.80859375
-1,108500,KELP,2017,24,,,,,2020,25,,,,,2018.5,32.640625
-1,108500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-1,108600,RAINFOREST_RESIN,9996,1,9995,26,,,9998,4,10004,1,10005,26,9997.0,0.0
-1,108600,KELP,2017,27,,,,,2020,27,,,,,2018.5,36.54296875
-1,108700,KELP,2017,23,,,,,2020,23,,,,,2018.5,36.4296875
-1,108700,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,0.0
-1,108800,KELP,2017,20,,,,,2020,20,,,,,2018.5,35.05859375
-1,108800,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,108900,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-1,108900,KELP,2017,31,,,,,2021,31,,,,,2019.0,39.017578125
-1,109000,RAINFOREST_RESIN,9995,20,,,,,10002,2,10005,20,,,9998.5,0.0
-1,109000,KELP,2018,4,2017,20,,,2021,20,,,,,2019.5,38.318359375
-1,109100,KELP,2017,27,,,,,2019,5,2021,28,,,2018.0,39.30078125
-1,109100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-1,109200,KELP,2017,27,,,,,2021,27,,,,,2019.0,39.24609375
-1,109200,RAINFOREST_RESIN,9998,2,9996,2,9995,25,10004,2,10005,25,,,10001.0,0.0
-1,109300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,109300,KELP,2017,22,,,,,2020,21,,,,,2018.5,37.341796875
-1,109400,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,109400,KELP,2017,21,,,,,2021,21,,,,,2019.0,39.783203125
-1,109500,KELP,2018,33,,,,,2021,30,,,,,2019.5,45.03515625
-1,109500,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-1,109600,KELP,2018,29,,,,,2021,29,,,,,2019.5,47.955078125
-1,109600,RAINFOREST_RESIN,9996,2,9995,27,,,9998,1,10004,2,10005,27,9997.0,0.0
-1,109700,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-1,109700,KELP,2018,26,,,,,2021,27,,,,,2019.5,47.1328125
-1,109800,RAINFOREST_RESIN,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003.0,0.0
-1,109800,KELP,2018,24,,,,,2021,24,,,,,2019.5,47.720703125
-1,109900,KELP,2018,27,,,,,2021,27,,,,,2019.5,48.544921875
-1,109900,RAINFOREST_RESIN,10002,1,9995,27,,,10005,27,,,,,10003.5,0.0
-1,110000,KELP,2018,22,,,,,2021,22,,,,,2019.5,48.373046875
-1,110000,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-1,110100,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-1,110100,KELP,2018,23,,,,,2021,24,,,,,2019.5,47.673828125
-1,110200,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,0.0
-1,110200,KELP,2018,20,,,,,2020,3,2021,20,,,2019.0,45.419921875
-1,110300,KELP,2018,22,,,,,2021,22,,,,,2019.5,46.904296875
-1,110300,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-1,110400,KELP,2018,23,,,,,2021,30,,,,,2019.5,47.853515625
-1,110400,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,110500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,0.0
-1,110500,KELP,2018,21,,,,,2022,21,,,,,2020.0,49.365234375
-1,110600,RAINFOREST_RESIN,10002,8,9995,28,,,10005,28,,,,,10003.5,0.0
-1,110600,KELP,2020,1,2018,28,,,2022,28,,,,,2021.0,48.81640625
-1,110700,KELP,2020,3,2018,26,,,2021,2,2022,24,,,2020.5,48.740234375
-1,110700,RAINFOREST_RESIN,9998,3,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-1,110800,KELP,2018,30,,,,,2022,30,,,,,2020.0,50.98046875
-1,110800,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,0.0
-1,110900,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,0.0
-1,110900,KELP,2018,24,,,,,2022,24,,,,,2020.0,52.7421875
-1,111000,RAINFOREST_RESIN,9996,2,9995,22,,,9998,1,10004,2,10005,22,9997.0,0.0
-1,111000,KELP,2021,1,2019,24,,,2022,24,,,,,2021.5,55.353515625
-1,111100,KELP,2019,27,,,,,2022,27,,,,,2020.5,55.86328125
-1,111100,RAINFOREST_RESIN,9996,2,9995,25,,,9998,4,10004,2,10005,25,9997.0,0.0
-1,111200,KELP,2019,22,,,,,2021,1,2022,22,,,2020.0,55.740234375
-1,111200,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-1,111300,RAINFOREST_RESIN,9996,1,9995,29,,,9998,3,10004,1,10005,29,9997.0,0.0
